,DRL,Uncoded
14433,5,3.0
14434,11,2.0
14435,13,3.0
14436,7,2.0
14437,3,2.0
14438,13,2.0
14439,11,3.0
14440,14,2.0
14441,5,2.0
14442,5,4.0
14443,24,1.0
14444,11,1.0
14445,5,3.0
14446,9,2.0
14447,8,1.0
14448,14,1.0
14449,3,3.0
14450,1,1.0
14451,22,2.0
14452,17,3.0
14453,2,1.0
14454,5,2.0
14455,5,1.0
14456,13,2.0
14457,3,2.0
14458,8,2.0
14459,2,1.0
14460,4,3.0
14461,2,1.0
14462,2,2.0
14463,16,2.0
14464,3,2.0
14465,8,2.0
14466,7,3.0
14467,4,2.0
14468,2,2.0
14469,7,2.0
14470,2,3.0
14471,4,1.0
14472,8,4.0
14473,10,2.0
14474,17,4.0
14475,11,3.0
14476,8,2.0
14477,3,2.0
14478,3,1.0
14479,3,2.0
14480,6,2.0
14481,8,3.0
14482,7,2.0
14483,8,2.0
14484,10,2.0
14485,10,2.0
14486,19,2.0
14487,5,2.0
14488,14,2.0
14489,4,2.0
14490,10,4.0
14491,1,1.0
14492,17,3.0
14493,7,2.0
14494,19,2.0
14495,7,2.0
14496,9,1.0
14497,1,2.0
14498,5,3.0
14499,14,3.0
14500,9,2.0
14501,4,1.0
14502,5,2.0
14503,10,2.0
14504,7,2.0
14505,9,2.0
14506,5,2.0
14507,5,3.0
14508,2,1.0
14509,4,3.0
14510,3,1.0
14511,16,3.0
14512,6,2.0
14513,2,2.0
14514,4,2.0
14515,2,1.0
14516,2,2.0
14517,4,1.0
14518,8,1.0
14519,1,1.0
14520,9,2.0
14521,6,2.0
14522,1,1.0
14523,5,3.0
14524,15,2.0
14525,17,2.0
14526,3,2.0
14527,2,1.0
14528,8,2.0
14529,10,1.0
14530,4,1.0
14531,10,4.0
14532,5,2.0
14533,5,2.0
14534,3,1.0
14535,3,1.0
14536,12,2.0
14537,18,3.0
14538,3,2.0
14539,4,2.0
14540,4,2.0
14541,3,3.0
14542,7,2.0
14543,3,1.0
14544,12,2.0
14545,5,3.0
14546,9,2.0
14547,13,2.0
14548,11,2.0
14549,3,2.0
14550,5,2.0
14551,4,1.0
14552,7,3.0
14553,3,2.0
14554,7,3.0
14555,8,1.0
14556,4,3.0
14557,5,1.0
14558,2,2.0
14559,9,3.0
14560,4,2.0
14561,4,1.0
14562,2,3.0
14563,9,2.0
14564,6,2.0
14565,5,4.0
14566,8,2.0
14567,6,2.0
14568,13,4.0
14569,2,2.0
14570,33,2.0
14571,10,2.0
14572,6,2.0
14573,3,3.0
14574,4,3.0
14575,4,1.0
14576,4,2.0
14577,6,3.0
14578,3,3.0
14579,11,2.0
14580,6,1.0
14581,4,1.0
14582,5,2.0
14583,15,2.0
14584,4,2.0
14585,5,2.0
14586,4,2.0
14587,8,1.0
14588,6,3.0
14589,3,1.0
14590,9,2.0
14591,2,1.0
14592,5,1.0
14593,4,2.0
14594,10,2.0
14595,8,2.0
14596,3,3.0
14597,10,2.0
14598,11,2.0
14599,4,1.0
14600,2,2.0
14601,13,2.0
14602,3,2.0
14603,4,2.0
14604,3,3.0
14605,5,1.0
14606,2,2.0
14607,8,1.0
14608,12,2.0
14609,4,2.0
14610,8,2.0
14611,4,3.0
14612,11,2.0
14613,17,2.0
14614,12,2.0
14615,8,2.0
14616,5,2.0
14617,13,2.0
14618,1,1.0
14619,2,1.0
14620,7,1.0
14621,2,4.0
14622,2,2.0
14623,10,1.0
14624,4,1.0
14625,4,2.0
14626,5,2.0
14627,10,1.0
14628,9,2.0
14629,14,1.0
14630,5,3.0
14631,19,2.0
14632,4,2.0
14633,6,2.0
14634,9,2.0
14635,6,3.0
14636,6,3.0
14637,4,2.0
14638,2,1.0
14639,12,3.0
14640,2,2.0
14641,6,2.0
14642,9,2.0
14643,5,3.0
14644,6,2.0
14645,2,2.0
14646,4,3.0
14647,6,2.0
14648,4,2.0
14649,2,2.0
14650,6,2.0
14651,3,2.0
14652,8,2.0
14653,2,2.0
14654,4,2.0
14655,1,1.0
14656,8,2.0
14657,17,2.0
14658,6,1.0
14659,2,1.0
14660,1,1.0
14661,3,2.0
14662,7,2.0
14663,4,3.0
14664,14,1.0
14665,4,2.0
14666,2,1.0
14667,3,1.0
14668,11,3.0
14669,12,2.0
14670,9,2.0
14671,3,3.0
14672,3,2.0
14673,1,1.0
14674,7,2.0
14675,28,1.0
14676,4,1.0
14677,7,4.0
14678,4,1.0
14679,10,3.0
14680,3,3.0
14681,3,2.0
14682,1,1.0
14683,6,2.0
14684,8,2.0
14685,8,3.0
14686,3,3.0
14687,7,4.0
14688,9,2.0
14689,13,1.0
14690,5,2.0
14691,4,1.0
14692,4,2.0
14693,3,2.0
14694,24,3.0
14695,14,3.0
14696,5,2.0
14697,8,3.0
14698,12,2.0
14699,1,1.0
14700,5,2.0
14701,5,2.0
14702,7,2.0
14703,8,2.0
14704,15,3.0
14705,5,2.0
14706,2,1.0
14707,6,3.0
14708,3,2.0
14709,6,2.0
14710,4,2.0
14711,9,3.0
14712,7,2.0
14713,5,2.0
14714,2,1.0
14715,9,2.0
14716,3,2.0
14717,13,3.0
14718,6,1.0
14719,10,2.0
14720,12,2.0
14721,11,2.0
14722,1,1.0
14723,5,1.0
14724,7,3.0
14725,7,2.0
14726,7,3.0
14727,14,2.0
14728,21,2.0
14729,4,2.0
14730,3,2.0
14731,6,1.0
14732,10,3.0
14733,3,1.0
14734,8,3.0
14735,7,2.0
14736,5,3.0
14737,12,3.0
14738,27,2.0
14739,2,1.0
14740,4,2.0
14741,8,2.0
14742,9,2.0
14743,3,2.0
14744,2,1.0
14745,2,1.0
14746,8,2.0
14747,3,2.0
14748,11,1.0
14749,12,3.0
14750,4,3.0
14751,6,2.0
14752,6,1.0
14753,20,2.0
14754,3,1.0
14755,6,3.0
14756,4,1.0
14757,7,3.0
14758,3,3.0
14759,6,2.0
14760,3,3.0
14761,3,2.0
14762,17,4.0
14763,1,1.0
14764,14,3.0
14765,8,2.0
14766,7,2.0
14767,8,3.0
14768,3,2.0
14769,6,2.0
14770,2,3.0
14771,3,3.0
14772,4,1.0
14773,7,2.0
14774,1,1.0
14775,13,2.0
14776,4,2.0
14777,3,1.0
14778,8,2.0
14779,10,2.0
14780,4,1.0
14781,16,2.0
14782,8,1.0
14783,3,1.0
14784,18,1.0
14785,5,2.0
14786,3,3.0
14787,11,2.0
14788,22,2.0
14789,5,2.0
14790,3,3.0
14791,5,2.0
14792,6,2.0
14793,11,2.0
14794,5,3.0
14795,7,2.0
14796,6,2.0
14797,1,2.0
14798,10,3.0
14799,7,2.0
14800,6,2.0
14801,5,3.0
14802,4,2.0
14803,6,2.0
14804,12,3.0
14805,4,1.0
14806,7,3.0
14807,6,2.0
14808,3,2.0
14809,2,1.0
14810,8,2.0
14811,11,3.0
14812,3,2.0
14813,9,2.0
14814,3,2.0
14815,5,2.0
14816,14,4.0
14817,4,2.0
14818,10,3.0
14819,6,2.0
14820,11,2.0
14821,10,2.0
14822,12,4.0
14823,13,3.0
14824,22,1.0
14825,8,3.0
14826,4,2.0
14827,8,3.0
14828,5,1.0
14829,2,2.0
14830,5,1.0
14831,15,2.0
14832,33,3.0
14833,6,2.0
14834,3,1.0
14835,22,3.0
14836,9,3.0
14837,10,2.0
14838,3,2.0
14839,11,2.0
14840,4,1.0
14841,7,3.0
14842,3,2.0
14843,2,3.0
14844,3,1.0
14845,7,2.0
14846,5,2.0
14847,5,3.0
14848,4,2.0
14849,29,3.0
14850,7,1.0
14851,7,2.0
14852,3,1.0
14853,3,2.0
14854,8,2.0
14855,14,3.0
14856,7,2.0
14857,16,3.0
14858,2,1.0
14859,16,2.0
14860,7,2.0
14861,2,2.0
14862,2,3.0
14863,4,2.0
14864,5,2.0
14865,12,1.0
14866,4,2.0
14867,4,2.0
14868,5,2.0
14869,14,3.0
14870,16,2.0
14871,2,1.0
14872,2,1.0
14873,9,2.0
14874,24,2.0
14875,3,2.0
14876,8,2.0
14877,19,2.0
14878,23,2.0
14879,2,1.0
14880,6,2.0
14881,12,1.0
14882,14,3.0
14883,4,2.0
14884,4,2.0
14885,11,3.0
14886,25,2.0
14887,4,2.0
14888,9,2.0
14889,6,3.0
14890,7,2.0
14891,12,1.0
14892,10,3.0
14893,26,1.0
14894,5,2.0
14895,9,2.0
14896,15,3.0
14897,2,2.0
14898,7,2.0
14899,3,3.0
14900,16,3.0
14901,5,3.0
14902,12,2.0
14903,8,2.0
14904,5,2.0
14905,5,3.0
14906,3,2.0
14907,4,3.0
14908,4,2.0
14909,13,1.0
14910,29,2.0
14911,6,2.0
14912,12,1.0
14913,5,3.0
14914,16,3.0
14915,15,2.0
14916,5,3.0
14917,6,3.0
14918,2,2.0
14919,15,2.0
14920,3,2.0
14921,7,3.0
14922,8,2.0
14923,3,2.0
14924,21,2.0
14925,8,2.0
14926,2,1.0
14927,12,3.0
14928,13,3.0
14929,1,2.0
14930,11,2.0
14931,3,2.0
14932,2,1.0
14933,11,1.0
14934,13,1.0
14935,5,3.0
14936,1,2.0
14937,25,3.0
14938,2,3.0
14939,14,3.0
14940,8,1.0
14941,4,2.0
14942,1,1.0
14943,6,1.0
14944,6,2.0
14945,8,3.0
14946,10,2.0
14947,8,2.0
14948,6,2.0
14949,5,3.0
14950,2,1.0
14951,8,3.0
14952,4,3.0
14953,11,1.0
14954,5,1.0
14955,12,1.0
14956,3,2.0
14957,2,1.0
14958,4,2.0
14959,4,2.0
14960,7,1.0
14961,10,2.0
14962,5,2.0
14963,15,3.0
14964,14,4.0
14965,2,2.0
14966,4,2.0
14967,5,2.0
14968,19,2.0
14969,10,2.0
14970,12,3.0
14971,5,3.0
14972,4,1.0
14973,5,2.0
14974,4,1.0
14975,13,1.0
14976,11,3.0
14977,9,2.0
14978,18,3.0
14979,7,2.0
14980,10,2.0
14981,2,1.0
14982,6,2.0
14983,3,1.0
14984,7,2.0
14985,12,2.0
14986,9,3.0
14987,7,2.0
14988,6,3.0
14989,2,1.0
14990,1,1.0
14991,4,1.0
14992,8,2.0
14993,7,3.0
14994,15,2.0
14995,2,1.0
14996,15,2.0
14997,6,2.0
14998,9,3.0
14999,9,2.0
15000,3,2.0
15001,1,2.0
15002,11,2.0
15003,2,1.0
15004,8,2.0
15005,3,2.0
15006,9,1.0
15007,6,1.0
15008,3,3.0
15009,6,2.0
15010,8,1.0
15011,5,2.0
15012,7,2.0
15013,7,1.0
15014,8,2.0
15015,7,2.0
15016,8,1.0
15017,5,1.0
15018,23,3.0
15019,3,2.0
15020,22,2.0
15021,3,2.0
15022,5,2.0
15023,10,1.0
15024,3,2.0
15025,4,2.0
15026,3,2.0
15027,6,3.0
15028,2,1.0
15029,4,3.0
15030,9,2.0
15031,15,3.0
15032,2,2.0
15033,4,2.0
15034,4,2.0
15035,4,2.0
15036,3,2.0
15037,3,3.0
15038,3,2.0
15039,4,2.0
15040,11,2.0
15041,5,2.0
15042,10,2.0
15043,4,2.0
15044,5,1.0
15045,12,2.0
15046,15,1.0
15047,4,1.0
15048,6,3.0
15049,4,3.0
15050,4,3.0
15051,9,3.0
15052,2,2.0
15053,3,2.0
15054,14,1.0
15055,3,1.0
15056,13,2.0
15057,6,1.0
15058,7,2.0
15059,7,2.0
15060,13,2.0
15061,2,2.0
15062,1,1.0
15063,17,2.0
15064,7,2.0
15065,4,2.0
15066,1,1.0
15067,8,2.0
15068,6,2.0
15069,3,2.0
15070,3,1.0
15071,9,2.0
15072,7,3.0
15073,9,3.0
15074,13,2.0
15075,6,3.0
15076,5,2.0
15077,7,1.0
15078,14,2.0
15079,12,3.0
15080,6,2.0
15081,26,4.0
15082,5,1.0
15083,13,3.0
15084,3,1.0
15085,3,3.0
15086,1,2.0
15087,7,2.0
15088,5,2.0
15089,10,3.0
15090,8,3.0
15091,4,2.0
15092,6,2.0
15093,15,2.0
15094,31,2.0
15095,28,2.0
15096,3,1.0
15097,10,2.0
15098,7,2.0
15099,6,3.0
15100,15,3.0
15101,13,2.0
15102,5,1.0
15103,1,1.0
15104,32,2.0
15105,5,2.0
15106,15,2.0
15107,2,2.0
15108,3,1.0
15109,7,3.0
15110,9,1.0
15111,10,1.0
15112,32,3.0
15113,25,1.0
15114,21,2.0
15115,14,2.0
15116,2,2.0
15117,11,3.0
15118,8,2.0
15119,4,2.0
15120,3,2.0
15121,10,3.0
15122,3,2.0
15123,23,1.0
15124,9,1.0
15125,5,2.0
15126,9,3.0
15127,6,2.0
15128,2,2.0
15129,4,3.0
15130,11,3.0
15131,11,2.0
15132,9,1.0
15133,8,3.0
15134,5,3.0
15135,12,2.0
15136,3,2.0
15137,3,1.0
15138,11,1.0
15139,3,2.0
15140,4,4.0
15141,3,2.0
15142,16,1.0
15143,4,2.0
15144,18,2.0
15145,7,2.0
15146,3,2.0
15147,17,1.0
15148,5,2.0
15149,3,2.0
15150,2,1.0
15151,4,3.0
15152,3,3.0
15153,5,2.0
15154,22,1.0
15155,2,1.0
15156,2,2.0
15157,12,2.0
15158,15,2.0
15159,3,2.0
15160,3,1.0
15161,2,2.0
15162,13,1.0
15163,10,3.0
15164,10,2.0
15165,2,1.0
15166,14,1.0
15167,11,1.0
15168,4,1.0
15169,7,2.0
15170,4,3.0
15171,3,2.0
15172,4,2.0
15173,11,2.0
15174,5,2.0
15175,18,1.0
15176,6,2.0
15177,10,2.0
15178,4,3.0
15179,4,2.0
15180,5,3.0
15181,3,3.0
15182,11,2.0
15183,9,2.0
15184,12,3.0
15185,16,2.0
15186,5,2.0
15187,3,3.0
15188,3,1.0
15189,9,1.0
15190,4,2.0
15191,6,1.0
15192,4,2.0
15193,5,2.0
15194,16,3.0
15195,10,2.0
15196,9,2.0
15197,14,3.0
15198,9,2.0
15199,4,1.0
15200,3,1.0
15201,7,3.0
15202,9,2.0
15203,3,2.0
15204,6,1.0
15205,4,1.0
15206,2,2.0
15207,3,2.0
15208,20,2.0
15209,17,3.0
15210,10,1.0
15211,13,1.0
15212,4,3.0
15213,7,1.0
15214,16,2.0
15215,13,2.0
15216,5,3.0
15217,7,1.0
15218,10,2.0
15219,18,3.0
15220,14,2.0
15221,17,2.0
15222,4,3.0
15223,3,1.0
15224,9,2.0
15225,1,1.0
15226,1,2.0
15227,5,2.0
15228,10,2.0
15229,13,3.0
15230,2,1.0
15231,14,2.0
15232,11,1.0
15233,7,3.0
15234,21,3.0
15235,7,2.0
15236,3,2.0
15237,4,2.0
15238,4,2.0
15239,7,1.0
15240,6,2.0
15241,8,2.0
15242,5,2.0
15243,5,2.0
15244,4,2.0
15245,4,2.0
15246,1,1.0
15247,14,2.0
15248,6,2.0
15249,6,2.0
15250,12,2.0
15251,3,2.0
15252,7,3.0
15253,14,2.0
15254,9,3.0
15255,6,3.0
15256,4,2.0
15257,4,2.0
15258,2,3.0
15259,9,2.0
15260,27,3.0
15261,3,2.0
15262,6,3.0
15263,20,4.0
15264,22,3.0
15265,5,3.0
15266,5,3.0
15267,3,1.0
15268,13,3.0
15269,13,3.0
15270,5,2.0
15271,7,1.0
15272,8,2.0
15273,6,3.0
15274,3,2.0
15275,10,2.0
15276,3,2.0
15277,2,1.0
15278,11,4.0
15279,14,1.0
15280,2,2.0
15281,4,2.0
15282,18,2.0
15283,18,3.0
15284,11,2.0
15285,2,2.0
15286,3,1.0
15287,6,3.0
15288,3,2.0
15289,11,2.0
15290,13,2.0
15291,1,1.0
15292,10,2.0
15293,6,3.0
15294,7,2.0
15295,7,2.0
15296,6,1.0
15297,3,2.0
15298,8,2.0
15299,1,1.0
15300,3,2.0
15301,17,2.0
15302,11,2.0
15303,17,2.0
15304,5,2.0
15305,9,2.0
15306,9,2.0
15307,5,3.0
15308,7,2.0
15309,7,4.0
15310,18,2.0
15311,6,2.0
15312,4,1.0
15313,7,2.0
15314,4,2.0
15315,16,2.0
15316,7,4.0
15317,44,1.0
15318,3,1.0
15319,8,2.0
15320,7,2.0
15321,3,2.0
15322,9,3.0
15323,7,2.0
15324,2,2.0
15325,5,2.0
15326,2,1.0
15327,4,2.0
15328,6,3.0
15329,2,1.0
15330,2,2.0
15331,8,3.0
15332,8,1.0
15333,3,1.0
15334,7,2.0
15335,4,2.0
15336,18,1.0
15337,14,2.0
15338,3,3.0
15339,1,1.0
15340,7,1.0
15341,19,2.0
15342,9,3.0
15343,19,4.0
15344,4,3.0
15345,2,1.0
15346,6,1.0
15347,9,3.0
15348,5,2.0
15349,9,2.0
15350,6,3.0
15351,9,3.0
15352,20,2.0
15353,8,2.0
15354,3,2.0
15355,4,2.0
15356,10,1.0
15357,9,3.0
15358,8,3.0
15359,9,4.0
15360,9,1.0
15361,40,3.0
15362,8,2.0
15363,9,3.0
15364,11,3.0
15365,12,2.0
15366,3,1.0
15367,6,3.0
15368,8,3.0
15369,10,2.0
15370,1,1.0
15371,8,2.0
15372,7,1.0
15373,16,2.0
15374,6,3.0
15375,7,2.0
15376,5,3.0
15377,33,2.0
15378,24,2.0
15379,3,1.0
15380,2,1.0
15381,14,3.0
15382,7,2.0
15383,11,1.0
15384,6,1.0
15385,5,3.0
15386,7,2.0
15387,6,3.0
15388,5,2.0
15389,14,3.0
15390,3,2.0
15391,9,4.0
15392,5,2.0
15393,19,1.0
15394,1,1.0
15395,17,3.0
15396,6,2.0
15397,3,3.0
15398,3,2.0
15399,21,2.0
15400,3,1.0
15401,2,2.0
15402,6,2.0
15403,4,3.0
15404,11,2.0
15405,8,1.0
15406,2,2.0
15407,4,3.0
15408,5,2.0
15409,8,1.0
15410,6,1.0
15411,7,2.0
15412,12,2.0
15413,6,2.0
15414,6,1.0
15415,4,2.0
15416,7,4.0
15417,17,3.0
15418,4,2.0
15419,7,1.0
15420,8,2.0
15421,11,2.0
15422,9,1.0
15423,9,2.0
15424,8,1.0
15425,7,2.0
15426,8,2.0
15427,3,2.0
15428,1,1.0
15429,11,3.0
15430,8,2.0
15431,21,2.0
15432,12,2.0
15433,12,3.0
15434,4,2.0
15435,2,1.0
15436,8,3.0
15437,6,2.0
15438,11,2.0
15439,4,2.0
15440,4,2.0
15441,21,2.0
15442,27,3.0
15443,5,2.0
15444,22,3.0
15445,7,2.0
15446,15,2.0
15447,11,2.0
15448,31,1.0
15449,5,2.0
15450,5,3.0
15451,5,3.0
15452,1,2.0
15453,7,3.0
15454,8,3.0
15455,3,2.0
15456,5,2.0
15457,1,1.0
15458,9,1.0
15459,1,1.0
15460,13,2.0
15461,8,3.0
15462,8,1.0
15463,12,2.0
15464,9,2.0
15465,5,2.0
15466,3,1.0
15467,7,2.0
15468,3,2.0
15469,8,4.0
15470,7,2.0
15471,4,3.0
15472,10,1.0
15473,13,3.0
15474,8,2.0
15475,1,1.0
15476,4,3.0
15477,2,3.0
15478,4,2.0
15479,4,3.0
15480,5,3.0
15481,1,1.0
15482,3,2.0
15483,9,2.0
15484,18,1.0
15485,6,2.0
15486,16,2.0
15487,6,3.0
15488,11,2.0
15489,2,1.0
15490,7,2.0
15491,6,2.0
15492,18,2.0
15493,3,2.0
15494,11,1.0
15495,4,2.0
15496,11,2.0
15497,9,1.0
15498,4,3.0
15499,6,2.0
15500,5,1.0
15501,8,1.0
15502,16,2.0
15503,3,1.0
15504,9,2.0
15505,3,2.0
15506,13,2.0
15507,14,3.0
15508,5,2.0
15509,9,4.0
15510,11,3.0
15511,11,2.0
15512,8,3.0
15513,2,3.0
15514,7,2.0
15515,6,2.0
15516,6,3.0
15517,4,1.0
15518,3,2.0
15519,9,3.0
15520,9,1.0
15521,2,1.0
15522,3,2.0
15523,10,2.0
15524,9,2.0
15525,1,2.0
15526,6,1.0
15527,3,2.0
15528,4,2.0
15529,13,2.0
15530,13,3.0
15531,7,2.0
15532,7,3.0
15533,4,3.0
15534,13,3.0
15535,5,2.0
15536,6,2.0
15537,9,2.0
15538,8,2.0
15539,4,1.0
15540,6,2.0
15541,3,1.0
15542,22,3.0
15543,11,2.0
15544,5,2.0
15545,7,2.0
15546,5,2.0
15547,15,2.0
15548,4,2.0
15549,11,1.0
15550,6,3.0
15551,19,2.0
15552,15,1.0
15553,1,1.0
15554,8,1.0
15555,12,2.0
15556,3,2.0
15557,22,2.0
15558,11,2.0
15559,5,3.0
15560,1,1.0
15561,7,2.0
15562,4,2.0
15563,3,1.0
15564,11,1.0
15565,12,3.0
15566,1,1.0
15567,11,2.0
15568,9,2.0
15569,7,2.0
15570,22,2.0
15571,8,3.0
15572,9,2.0
15573,9,3.0
15574,17,1.0
15575,3,2.0
15576,6,2.0
15577,7,2.0
15578,7,1.0
15579,5,2.0
15580,6,4.0
15581,15,1.0
15582,2,1.0
15583,3,2.0
15584,3,3.0
15585,12,2.0
15586,4,2.0
15587,27,3.0
15588,5,2.0
15589,21,4.0
15590,23,2.0
15591,8,3.0
15592,13,1.0
15593,5,2.0
15594,24,2.0
15595,7,3.0
15596,8,2.0
15597,26,1.0
15598,7,3.0
15599,17,2.0
15600,5,1.0
15601,20,2.0
15602,10,3.0
15603,5,2.0
15604,11,2.0
15605,11,3.0
15606,2,2.0
15607,6,1.0
15608,6,2.0
15609,17,2.0
15610,5,3.0
15611,2,1.0
15612,8,2.0
15613,10,2.0
15614,7,2.0
15615,3,1.0
15616,16,2.0
15617,4,3.0
15618,14,3.0
15619,12,1.0
15620,16,2.0
15621,14,1.0
15622,10,2.0
15623,5,3.0
15624,1,1.0
15625,18,2.0
15626,6,3.0
15627,7,3.0
15628,8,2.0
15629,8,1.0
15630,5,3.0
15631,27,2.0
15632,6,2.0
15633,7,2.0
15634,19,2.0
15635,8,1.0
15636,17,3.0
15637,8,1.0
15638,5,2.0
15639,6,1.0
15640,19,3.0
15641,6,2.0
15642,2,2.0
15643,8,2.0
15644,20,3.0
15645,2,1.0
15646,7,2.0
15647,4,2.0
15648,3,3.0
15649,18,2.0
15650,19,2.0
15651,3,1.0
15652,7,2.0
15653,16,3.0
15654,9,1.0
15655,4,1.0
15656,7,3.0
15657,3,1.0
15658,5,2.0
15659,4,3.0
15660,30,2.0
15661,9,2.0
15662,7,2.0
15663,13,2.0
15664,19,2.0
15665,3,2.0
15666,7,1.0
15667,11,3.0
15668,5,2.0
15669,9,2.0
15670,11,1.0
15671,18,1.0
15672,45,3.0
15673,7,2.0
15674,7,2.0
15675,2,2.0
15676,10,3.0
15677,5,2.0
15678,4,3.0
15679,8,2.0
15680,6,2.0
15681,13,2.0
15682,7,2.0
15683,5,3.0
15684,9,3.0
15685,2,2.0
15686,1,2.0
15687,4,3.0
15688,12,4.0
15689,1,1.0
15690,8,2.0
15691,2,2.0
15692,4,2.0
15693,2,1.0
15694,23,1.0
15695,9,2.0
15696,6,2.0
15697,8,2.0
15698,4,2.0
15699,3,2.0
15700,10,2.0
15701,8,3.0
15702,13,2.0
15703,12,2.0
15704,1,1.0
15705,8,1.0
15706,12,2.0
15707,6,2.0
15708,20,4.0
15709,9,1.0
15710,9,2.0
15711,8,1.0
15712,15,2.0
15713,17,3.0
15714,6,2.0
15715,4,1.0
15716,23,1.0
15717,9,3.0
15718,13,2.0
15719,10,2.0
15720,36,2.0
15721,5,1.0
15722,8,3.0
15723,14,3.0
15724,17,2.0
15725,3,2.0
15726,18,2.0
15727,5,2.0
15728,10,2.0
15729,22,2.0
15730,17,3.0
15731,7,2.0
15732,16,3.0
15733,3,1.0
15734,6,3.0
15735,9,2.0
15736,5,2.0
15737,5,2.0
15738,12,2.0
15739,8,2.0
15740,20,1.0
15741,17,1.0
15742,5,1.0
15743,4,2.0
15744,5,3.0
15745,8,1.0
15746,18,2.0
15747,9,2.0
15748,7,1.0
15749,15,3.0
15750,8,2.0
15751,10,2.0
15752,20,2.0
15753,15,2.0
15754,4,2.0
15755,9,2.0
15756,28,2.0
15757,3,2.0
15758,13,3.0
15759,9,2.0
15760,15,3.0
15761,8,2.0
15762,9,2.0
15763,6,2.0
15764,9,2.0
15765,2,1.0
15766,8,2.0
15767,12,1.0
15768,6,2.0
15769,7,3.0
15770,11,2.0
15771,20,1.0
15772,18,2.0
15773,12,3.0
15774,2,3.0
15775,10,2.0
15776,10,3.0
15777,7,2.0
15778,8,1.0
15779,11,3.0
15780,2,1.0
15781,26,4.0
15782,5,1.0
15783,18,1.0
15784,12,2.0
15785,1,1.0
15786,3,2.0
15787,2,2.0
15788,4,2.0
15789,5,1.0
15790,7,2.0
15791,4,2.0
15792,6,3.0
15793,8,3.0
15794,3,3.0
15795,17,3.0
15796,21,1.0
15797,9,3.0
15798,5,2.0
15799,23,2.0
15800,8,3.0
15801,7,1.0
15802,7,3.0
15803,11,3.0
15804,6,2.0
15805,4,2.0
15806,4,2.0
15807,24,2.0
15808,4,1.0
15809,12,1.0
15810,6,2.0
15811,4,1.0
15812,4,2.0
15813,6,2.0
15814,14,2.0
15815,5,2.0
15816,2,2.0
15817,21,2.0
15818,4,3.0
15819,6,3.0
15820,9,2.0
15821,9,3.0
15822,4,2.0
15823,1,1.0
15824,7,1.0
15825,15,2.0
15826,8,2.0
15827,21,2.0
15828,3,2.0
15829,3,1.0
15830,3,1.0
15831,1,1.0
15832,9,2.0
15833,13,2.0
15834,16,3.0
15835,13,3.0
15836,3,1.0
15837,2,2.0
15838,7,2.0
15839,10,1.0
15840,17,2.0
15841,4,2.0
15842,3,3.0
15843,4,3.0
15844,11,4.0
15845,8,2.0
15846,14,2.0
15847,9,1.0
15848,5,3.0
15849,4,2.0
15850,13,2.0
15851,8,2.0
15852,7,2.0
15853,6,2.0
15854,3,2.0
15855,8,3.0
15856,5,3.0
15857,14,2.0
15858,12,3.0
15859,13,1.0
15860,19,3.0
15861,2,1.0
15862,9,3.0
15863,66,2.0
15864,12,2.0
15865,19,1.0
15866,12,2.0
15867,13,1.0
15868,11,2.0
15869,8,2.0
15870,25,3.0
15871,3,2.0
15872,9,2.0
15873,2,1.0
15874,29,2.0
15875,11,3.0
15876,6,2.0
15877,3,3.0
15878,6,2.0
15879,10,2.0
15880,5,2.0
15881,2,1.0
15882,13,2.0
15883,26,3.0
15884,14,2.0
15885,23,2.0
15886,6,1.0
15887,9,3.0
15888,5,1.0
15889,4,3.0
15890,3,1.0
15891,20,3.0
15892,13,2.0
15893,3,2.0
15894,31,3.0
15895,17,2.0
15896,7,1.0
15897,15,2.0
15898,13,1.0
15899,43,2.0
15900,22,3.0
15901,8,2.0
15902,15,2.0
15903,3,1.0
15904,13,2.0
15905,18,2.0
15906,4,2.0
15907,5,2.0
15908,20,1.0
15909,20,3.0
15910,14,2.0
15911,16,2.0
15912,50,2.0
15913,14,2.0
15914,36,3.0
15915,9,1.0
15916,3,2.0
15917,15,1.0
15918,4,2.0
15919,12,4.0
15920,2,1.0
15921,32,2.0
15922,2,1.0
15923,19,1.0
15924,2,1.0
15925,3,1.0
15926,14,1.0
15927,5,2.0
15928,8,1.0
15929,3,2.0
15930,18,2.0
15931,24,2.0
15932,11,4.0
15933,9,3.0
15934,10,3.0
15935,11,3.0
15936,5,2.0
15937,5,2.0
15938,23,2.0
15939,6,2.0
15940,1,1.0
15941,19,3.0
15942,5,2.0
15943,7,2.0
15944,15,3.0
15945,5,2.0
15946,31,2.0
15947,22,2.0
15948,16,2.0
15949,14,3.0
15950,13,2.0
15951,5,3.0
15952,9,3.0
15953,6,2.0
15954,5,2.0
15955,4,2.0
15956,8,2.0
15957,7,2.0
15958,12,3.0
15959,36,2.0
15960,11,3.0
15961,6,2.0
15962,40,2.0
15963,15,2.0
15964,14,3.0
15965,2,4.0
15966,3,2.0
15967,33,2.0
15968,18,2.0
15969,11,1.0
15970,11,3.0
15971,9,2.0
15972,15,2.0
15973,5,2.0
15974,2,2.0
15975,18,1.0
15976,2,2.0
15977,11,2.0
15978,4,3.0
15979,5,2.0
15980,3,1.0
15981,6,1.0
15982,5,2.0
15983,5,3.0
15984,47,3.0
15985,13,2.0
15986,2,1.0
